customer_id,pizza_name,category,size,order_id
CUST04915,Chicken Dominator,Chicken,Large,104926
CUST10322,Indi Chicken Tikka,Chicken,Personal,105365
CUST06756,Chicken Sausage,Chicken,Large,105376
CUST11449,Margherita,Veg,Large,105623
CUST06127,Margherita,Veg,Regular,105968
CUST23935,Indi Tandoori Paneer,Veg,Large,106130
CUST24402,Farmhouse,Veg,Personal,106139
CUST16578,Chicken Dominator,Chicken,Medium,106456
CUST05899,Pepper Barbecue Chicken,Chicken,Regular,106743
CUST08504,Paneer Makhani,Veg,Medium,107364
CUST16673,Paneer Makhani,Veg,Personal,107734
CUST15047,Indi Chicken Tikka,Chicken,Regular,107842
CUST18109,Paneer Makhani,Veg,Regular,108372
CUST14173,Chicken Dominator,Chicken,Personal,108466
CUST03167,Indi Tandoori Paneer,Veg,Large,108541
CUST16340,Pepper Barbecue Chicken,Chicken,Large,108735
CUST16692,Indi Tandoori Paneer,Veg,Large,109615
CUST03571,Farmhouse,Veg,Medium,110159
CUST13307,Paneer Makhani,Veg,Regular,110801
CUST10436,Chicken Dominator,Chicken,Personal,111029
CUST03273,Pepper Barbecue Chicken,Chicken,Large,111274
CUST12477,Margherita,Veg,Regular,111293
CUST19350,Cheese n Corn,Veg,Regular,111568
CUST02914,Cheese n Corn,Veg,Large,111675
CUST06761,Margherita,Veg,Regular,111677
CUST18034,Farmhouse,Veg,Medium,111713
CUST01035,Indi Tandoori Paneer,Veg,Medium,112557
CUST13064,Chicken Dominator,Chicken,Large,112699
CUST20284,Veg Extravaganza,Veg,Regular,112706
CUST14169,Indi Chicken Tikka,Chicken,Large,112850
CUST01183,Veg Extravaganza,Veg,Regular,113093
CUST05132,Pepper Barbecue Chicken,Chicken,Personal,113155
CUST17127,Pepper Barbecue Chicken,Chicken,Regular,113875
CUST02450,Indi Chicken Tikka,Chicken,Large,114039
CUST13665,Paneer Makhani,Veg,Regular,114431
CUST15526,Chicken Dominator,Chicken,Regular,114650
CUST24358,Pepper Barbecue Chicken,Chicken,Medium,114694
CUST12586,Indi Tandoori Paneer,Veg,Large,115079
CUST11096,Chicken Dominator,Chicken,Large,116445
CUST07907,Margherita,Veg,Regular,116709
CUST14423,Farmhouse,Veg,Personal,116762
CUST24655,Farmhouse,Veg,Regular,117124
CUST09295,Indi Tandoori Paneer,Veg,Medium,117636
CUST11807,Veg Extravaganza,Veg,Medium,117685
CUST04130,Margherita,Veg,Medium,118581
CUST09011,Veg Extravaganza,Veg,Personal,118649
CUST01902,Paneer Makhani,Veg,Large,119268
CUST20311,Chicken Sausage,Chicken,Large,119984
CUST12573,Margherita,Veg,Personal,120469
CUST04003,Chicken Sausage,Chicken,Personal,120689
CUST11138,Farmhouse,Veg,Large,120852
CUST16142,Indi Tandoori Paneer,Veg,Regular,120867
CUST13584,Indi Chicken Tikka,Chicken,Large,120978
CUST04089,Chicken Dominator,Chicken,Medium,121029
CUST18084,Pepper Barbecue Chicken,Chicken,Large,121032
CUST19711,Chicken Sausage,Chicken,Medium,121227
CUST02607,Indi Tandoori Paneer,Veg,Medium,121944
CUST16887,Indi Tandoori Paneer,Veg,Personal,122647
CUST05783,Pepper Barbecue Chicken,Chicken,Large,122815
CUST20988,Pepper Barbecue Chicken,Chicken,Regular,122967
CUST11112,Indi Chicken Tikka,Chicken,Regular,123166
CUST21147,Indi Chicken Tikka,Chicken,Medium,124602
CUST18917,Indi Tandoori Paneer,Veg,Regular,125397
CUST11776,Indi Tandoori Paneer,Veg,Personal,126048
CUST08056,Paneer Makhani,Veg,Personal,126964
CUST16705,Margherita,Veg,Medium,127408
CUST23242,Chicken Sausage,Chicken,Large,127938
CUST12138,Chicken Sausage,Chicken,Personal,128215
CUST10527,Cheese n Corn,Veg,Medium,128607
CUST14786,Indi Chicken Tikka,Chicken,Large,129252
CUST17865,Chicken Sausage,Chicken,Personal,129581
CUST23482,Chicken Dominator,Chicken,Personal,130737
CUST09750,Farmhouse,Veg,Personal,130939
CUST07401,Farmhouse,Veg,Regular,131195
CUST06070,Margherita,Veg,Regular,131337
CUST14209,Paneer Makhani,Veg,Medium,132021
CUST15554,Margherita,Veg,Personal,132395
CUST09943,Chicken Sausage,Chicken,Personal,132526
CUST01476,Cheese n Corn,Veg,Large,132915
CUST07601,Cheese n Corn,Veg,Medium,133929
CUST22767,Indi Chicken Tikka,Chicken,Large,134267
CUST06584,Indi Chicken Tikka,Chicken,Large,134636
CUST14121,Margherita,Veg,Personal,134866
CUST19806,Margherita,Veg,Large,135322
CUST04404,Farmhouse,Veg,Personal,135463
CUST06492,Margherita,Veg,Medium,135621
CUST24167,Pepper Barbecue Chicken,Chicken,Large,135828
CUST24373,Chicken Sausage,Chicken,Medium,135865
CUST11040,Margherita,Veg,Personal,135927
CUST13337,Pepper Barbecue Chicken,Chicken,Medium,136092
CUST18211,Margherita,Veg,Large,136687
CUST23029,Chicken Dominator,Chicken,Medium,136717
CUST05667,Paneer Makhani,Veg,Large,136901
CUST17625,Indi Chicken Tikka,Chicken,Regular,137223
CUST10673,Pepper Barbecue Chicken,Chicken,Regular,137423
CUST13088,Cheese n Corn,Veg,Personal,137457
CUST12549,Chicken Sausage,Chicken,Medium,137929
CUST22875,Indi Tandoori Paneer,Veg,Large,138285
CUST04625,Pepper Barbecue Chicken,Chicken,Medium,138691
CUST07146,Paneer Makhani,Veg,Medium,139336
CUST08017,Paneer Makhani,Veg,Medium,139345
CUST11132,Margherita,Veg,Large,139419
CUST23308,Chicken Dominator,Chicken,Regular,140152
CUST01905,Chicken Dominator,Chicken,Medium,140308
CUST06996,Cheese n Corn,Veg,Large,140969
CUST21623,Veg Extravaganza,Veg,Medium,141495
CUST15615,Paneer Makhani,Veg,Large,141855
CUST15377,Farmhouse,Veg,Personal,141875
CUST07042,Veg Extravaganza,Veg,Large,142237
CUST12937,Cheese n Corn,Veg,Regular,142940
CUST15777,Chicken Sausage,Chicken,Large,143062
CUST21925,Chicken Dominator,Chicken,Medium,143370
CUST22125,Chicken Sausage,Chicken,Regular,144252
CUST18010,Pepper Barbecue Chicken,Chicken,Personal,144283
CUST15130,Indi Tandoori Paneer,Veg,Medium,144614
CUST21934,Veg Extravaganza,Veg,Large,144853
CUST17626,Margherita,Veg,Large,144961
CUST01961,Paneer Makhani,Veg,Personal,145936
CUST03104,Veg Extravaganza,Veg,Regular,146308
CUST02670,Farmhouse,Veg,Regular,146617
CUST14067,Farmhouse,Veg,Personal,146635
CUST15203,Indi Chicken Tikka,Chicken,Large,147111
CUST22566,Indi Chicken Tikka,Chicken,Medium,148153
CUST08440,Cheese n Corn,Veg,Large,148323
CUST09279,Indi Chicken Tikka,Chicken,Medium,148407
CUST18034,Cheese n Corn,Veg,Personal,149156
CUST05638,Margherita,Veg,Regular,100451
CUST07383,Veg Extravaganza,Veg,Large,100703
CUST17239,Veg Extravaganza,Veg,Large,100846
CUST16327,Veg Extravaganza,Veg,Medium,101170
CUST21662,Veg Extravaganza,Veg,Regular,101469
CUST15729,Chicken Dominator,Chicken,Regular,101487
CUST18083,Paneer Makhani,Veg,Large,101830
CUST12162,Indi Tandoori Paneer,Veg,Personal,103528
CUST02210,Veg Extravaganza,Veg,Personal,103642
CUST14806,Farmhouse,Veg,Medium,103722
CUST05165,Pepper Barbecue Chicken,Chicken,Personal,105884
CUST04945,Cheese n Corn,Veg,Personal,106071
CUST17361,Chicken Sausage,Chicken,Regular,106321
CUST24635,Veg Extravaganza,Veg,Large,106811
CUST01074,Chicken Sausage,Chicken,Personal,107518
CUST20271,Margherita,Veg,Personal,107527
CUST19241,Margherita,Veg,Large,107783
CUST16965,Pepper Barbecue Chicken,Chicken,Large,107813
CUST07918,Pepper Barbecue Chicken,Chicken,Personal,107989
CUST14585,Pepper Barbecue Chicken,Chicken,Regular,108270
CUST17529,Indi Tandoori Paneer,Veg,Personal,108869
CUST21571,Farmhouse,Veg,Large,109325
CUST07690,Cheese n Corn,Veg,Large,109800
CUST10822,Chicken Sausage,Chicken,Personal,110129
CUST21232,Chicken Dominator,Chicken,Regular,110678
CUST23900,Pepper Barbecue Chicken,Chicken,Medium,110789
CUST10486,Indi Chicken Tikka,Chicken,Regular,110978
CUST21696,Farmhouse,Veg,Medium,111429
CUST23805,Indi Chicken Tikka,Chicken,Regular,111494
CUST23871,Indi Chicken Tikka,Chicken,Medium,111689
CUST18211,Indi Chicken Tikka,Chicken,Regular,112416
CUST06267,Veg Extravaganza,Veg,Regular,112442
CUST10370,Cheese n Corn,Veg,Large,112994
CUST23821,Chicken Dominator,Chicken,Regular,112995
CUST20630,Farmhouse,Veg,Personal,113050
CUST05290,Indi Tandoori Paneer,Veg,Medium,113059
CUST17888,Chicken Dominator,Chicken,Regular,113186
CUST13428,Chicken Dominator,Chicken,Personal,113576
CUST04157,Farmhouse,Veg,Medium,113880
CUST11691,Pepper Barbecue Chicken,Chicken,Large,114237
CUST22566,Indi Tandoori Paneer,Veg,Regular,115194
CUST17296,Margherita,Veg,Regular,115296
CUST15903,Chicken Sausage,Chicken,Personal,115325
CUST03590,Indi Chicken Tikka,Chicken,Personal,115644
CUST02265,Chicken Sausage,Chicken,Medium,116610
CUST20544,Cheese n Corn,Veg,Large,116781
CUST17429,Chicken Dominator,Chicken,Regular,117100
CUST06583,Pepper Barbecue Chicken,Chicken,Medium,117594
CUST23356,Veg Extravaganza,Veg,Personal,117610
CUST17116,Indi Tandoori Paneer,Veg,Personal,118196
CUST24133,Farmhouse,Veg,Regular,118577
CUST23950,Indi Tandoori Paneer,Veg,Medium,118919
CUST08404,Pepper Barbecue Chicken,Chicken,Large,119857
CUST12232,Margherita,Veg,Personal,120911
CUST04295,Farmhouse,Veg,Personal,121336
CUST24730,Farmhouse,Veg,Regular,121529
CUST03170,Chicken Sausage,Chicken,Medium,122350
CUST06501,Veg Extravaganza,Veg,Personal,122632
CUST07606,Chicken Dominator,Chicken,Regular,122821
CUST20059,Indi Tandoori Paneer,Veg,Large,123276
CUST04574,Veg Extravaganza,Veg,Large,123762
CUST13417,Chicken Sausage,Chicken,Large,123875
CUST02603,Chicken Dominator,Chicken,Medium,123941
CUST11636,Cheese n Corn,Veg,Medium,123993
CUST07010,Pepper Barbecue Chicken,Chicken,Regular,124101
CUST06309,Pepper Barbecue Chicken,Chicken,Personal,124149
CUST09568,Pepper Barbecue Chicken,Chicken,Regular,124627
CUST04525,Chicken Dominator,Chicken,Large,125429
CUST19051,Indi Tandoori Paneer,Veg,Large,125461
CUST14301,Farmhouse,Veg,Regular,125948
CUST06347,Paneer Makhani,Veg,Personal,126173
CUST11776,Pepper Barbecue Chicken,Chicken,Personal,126377
CUST11945,Indi Tandoori Paneer,Veg,Medium,127102
CUST19555,Indi Tandoori Paneer,Veg,Personal,128449
CUST20938,Indi Tandoori Paneer,Veg,Regular,128823
CUST18984,Pepper Barbecue Chicken,Chicken,Large,129303
CUST05282,Veg Extravaganza,Veg,Medium,129387
CUST18090,Chicken Dominator,Chicken,Large,130394
CUST11873,Veg Extravaganza,Veg,Large,131322
CUST08912,Veg Extravaganza,Veg,Regular,131646
CUST03008,Paneer Makhani,Veg,Large,131833
CUST12321,Paneer Makhani,Veg,Large,132104
CUST11040,Indi Chicken Tikka,Chicken,Personal,132260
CUST21282,Indi Tandoori Paneer,Veg,Medium,132432
CUST17397,Chicken Dominator,Chicken,Large,132458
CUST16856,Indi Tandoori Paneer,Veg,Personal,132946
CUST15307,Chicken Dominator,Chicken,Medium,134201
CUST17365,Margherita,Veg,Regular,134332
CUST15780,Paneer Makhani,Veg,Large,134477
CUST12653,Indi Tandoori Paneer,Veg,Medium,134928
CUST21739,Veg Extravaganza,Veg,Regular,134974
CUST17756,Cheese n Corn,Veg,Large,135051
CUST15870,Chicken Dominator,Chicken,Regular,135167
CUST09556,Indi Chicken Tikka,Chicken,Regular,135340
CUST20673,Veg Extravaganza,Veg,Medium,135378
CUST14449,Pepper Barbecue Chicken,Chicken,Regular,136452
CUST15930,Cheese n Corn,Veg,Large,136608
CUST19518,Paneer Makhani,Veg,Medium,136777
CUST06314,Indi Tandoori Paneer,Veg,Personal,137403
CUST05679,Chicken Sausage,Chicken,Medium,138760
CUST03032,Chicken Dominator,Chicken,Medium,138802
CUST08316,Veg Extravaganza,Veg,Large,139100
CUST16128,Veg Extravaganza,Veg,Medium,140221
CUST07628,Cheese n Corn,Veg,Regular,141013
CUST16608,Margherita,Veg,Regular,141321
CUST14758,Pepper Barbecue Chicken,Chicken,Large,141336
CUST09323,Cheese n Corn,Veg,Regular,141480
CUST14935,Farmhouse,Veg,Regular,141648
CUST02603,Pepper Barbecue Chicken,Chicken,Large,142490
CUST16728,Pepper Barbecue Chicken,Chicken,Regular,142986
CUST12379,Chicken Dominator,Chicken,Large,143010
CUST12233,Margherita,Veg,Medium,143099
CUST12488,Cheese n Corn,Veg,Medium,143922
CUST23213,Paneer Makhani,Veg,Personal,144217
CUST09119,Indi Chicken Tikka,Chicken,Personal,144298
CUST06476,Cheese n Corn,Veg,Regular,144373
CUST17175,Paneer Makhani,Veg,Personal,144502
CUST15399,Pepper Barbecue Chicken,Chicken,Medium,144559
CUST12737,Chicken Sausage,Chicken,Medium,144668
CUST03992,Margherita,Veg,Large,144748
CUST16656,Chicken Dominator,Chicken,Medium,145174
CUST23342,Chicken Sausage,Chicken,Large,145593
CUST06943,Chicken Sausage,Chicken,Personal,145651
CUST05540,Chicken Sausage,Chicken,Medium,145795
CUST11579,Veg Extravaganza,Veg,Regular,146010
CUST23630,Indi Chicken Tikka,Chicken,Medium,146262
CUST24827,Veg Extravaganza,Veg,Medium,146279
CUST06663,Chicken Sausage,Chicken,Regular,146718
CUST12540,Indi Chicken Tikka,Chicken,Regular,147076
CUST08336,Chicken Sausage,Chicken,Medium,147559
CUST02744,Farmhouse,Veg,Regular,148348
CUST02001,Cheese n Corn,Veg,Regular,148366
CUST24450,Farmhouse,Veg,Personal,148433
CUST06792,Pepper Barbecue Chicken,Chicken,Personal,149081
CUST13744,Cheese n Corn,Veg,Regular,149311
CUST11704,Indi Tandoori Paneer,Veg,Personal,149339
CUST15960,Chicken Dominator,Chicken,Large,149395
CUST19259,Margherita,Veg,Medium,149891
CUST18914,Paneer Makhani,Veg,Large,100015
CUST06954,Cheese n Corn,Veg,Personal,100379
CUST24278,Cheese n Corn,Veg,Personal,100398
CUST08601,Veg Extravaganza,Veg,Regular,100728
CUST02481,Pepper Barbecue Chicken,Chicken,Large,101139
CUST17699,Paneer Makhani,Veg,Large,101160
CUST15586,Paneer Makhani,Veg,Large,101824
CUST07013,Margherita,Veg,Large,101933
CUST16600,Indi Chicken Tikka,Chicken,Large,102057
CUST12015,Indi Tandoori Paneer,Veg,Personal,102408
CUST12072,Indi Tandoori Paneer,Veg,Medium,102634
CUST09835,Paneer Makhani,Veg,Medium,102943
CUST01132,Cheese n Corn,Veg,Medium,103078
CUST15807,Veg Extravaganza,Veg,Medium,103186
CUST05189,Margherita,Veg,Regular,103429
CUST06802,Pepper Barbecue Chicken,Chicken,Personal,103652
CUST15924,Veg Extravaganza,Veg,Large,104298
CUST19397,Pepper Barbecue Chicken,Chicken,Personal,104306
CUST15299,Chicken Sausage,Chicken,Regular,105091
CUST04155,Paneer Makhani,Veg,Large,106179
CUST09760,Pepper Barbecue Chicken,Chicken,Personal,106438
CUST01009,Indi Chicken Tikka,Chicken,Regular,107521
CUST14962,Paneer Makhani,Veg,Large,107698
CUST22351,Indi Tandoori Paneer,Veg,Large,107701
CUST10378,Paneer Makhani,Veg,Personal,108042
CUST13258,Farmhouse,Veg,Personal,108427
CUST21054,Indi Chicken Tikka,Chicken,Personal,110686
CUST14364,Margherita,Veg,Medium,111064
CUST15655,Chicken Sausage,Chicken,Large,111404
CUST19470,Farmhouse,Veg,Medium,112398
CUST21819,Pepper Barbecue Chicken,Chicken,Regular,112483
CUST21409,Indi Chicken Tikka,Chicken,Medium,112521
CUST15681,Indi Chicken Tikka,Chicken,Regular,112533
CUST22236,Farmhouse,Veg,Medium,113383
CUST03633,Farmhouse,Veg,Medium,114619
CUST06137,Veg Extravaganza,Veg,Large,114920
CUST11870,Chicken Dominator,Chicken,Large,115503
CUST14602,Pepper Barbecue Chicken,Chicken,Regular,116662
CUST08552,Pepper Barbecue Chicken,Chicken,Medium,116778
CUST01352,Indi Tandoori Paneer,Veg,Regular,117045
CUST04918,Cheese n Corn,Veg,Regular,117148
CUST23162,Cheese n Corn,Veg,Medium,117489
CUST06158,Paneer Makhani,Veg,Personal,117525
CUST07382,Cheese n Corn,Veg,Medium,117554
CUST23471,Farmhouse,Veg,Large,118234
CUST18802,Farmhouse,Veg,Large,118880
CUST09949,Cheese n Corn,Veg,Large,118975
CUST18591,Veg Extravaganza,Veg,Personal,119148
CUST18984,Chicken Sausage,Chicken,Large,119193
CUST15857,Indi Chicken Tikka,Chicken,Large,119795
CUST17391,Pepper Barbecue Chicken,Chicken,Regular,119902
CUST19665,Paneer Makhani,Veg,Personal,120962
CUST16120,Indi Tandoori Paneer,Veg,Personal,120963
CUST06979,Farmhouse,Veg,Personal,122068
CUST16453,Indi Tandoori Paneer,Veg,Large,122192
CUST22201,Veg Extravaganza,Veg,Personal,122654
CUST12708,Cheese n Corn,Veg,Regular,122943
CUST13018,Margherita,Veg,Personal,123168
CUST03867,Veg Extravaganza,Veg,Personal,123807
CUST01970,Indi Chicken Tikka,Chicken,Regular,123898
CUST01783,Pepper Barbecue Chicken,Chicken,Medium,124185
CUST03883,Indi Chicken Tikka,Chicken,Regular,124408
CUST13001,Margherita,Veg,Personal,124485
CUST09358,Indi Chicken Tikka,Chicken,Personal,124486
CUST10446,Chicken Dominator,Chicken,Large,124772
CUST05923,Chicken Dominator,Chicken,Personal,125742
CUST10661,Paneer Makhani,Veg,Large,126308
CUST17002,Chicken Sausage,Chicken,Large,126745
CUST16729,Indi Chicken Tikka,Chicken,Large,127417
CUST10150,Chicken Dominator,Chicken,Medium,129050
CUST23830,Cheese n Corn,Veg,Medium,129195
CUST24352,Paneer Makhani,Veg,Medium,129450
CUST22818,Indi Tandoori Paneer,Veg,Personal,129887
CUST01961,Veg Extravaganza,Veg,Regular,130027
CUST02151,Chicken Dominator,Chicken,Medium,130361
CUST20916,Indi Tandoori Paneer,Veg,Personal,130397
CUST06852,Pepper Barbecue Chicken,Chicken,Medium,130416
CUST08969,Chicken Sausage,Chicken,Large,130741
CUST16889,Margherita,Veg,Medium,131025
CUST09955,Pepper Barbecue Chicken,Chicken,Personal,131470
CUST10320,Farmhouse,Veg,Large,131510
CUST05538,Cheese n Corn,Veg,Large,131900
CUST08245,Indi Tandoori Paneer,Veg,Medium,132066
CUST21982,Chicken Sausage,Chicken,Medium,132388
CUST18884,Paneer Makhani,Veg,Medium,132503
CUST12003,Pepper Barbecue Chicken,Chicken,Regular,132671
CUST08818,Indi Chicken Tikka,Chicken,Personal,132879
CUST07769,Chicken Dominator,Chicken,Medium,133062
CUST22170,Indi Chicken Tikka,Chicken,Regular,133269
CUST04956,Indi Chicken Tikka,Chicken,Medium,133565
CUST23383,Pepper Barbecue Chicken,Chicken,Large,133587
CUST22552,Chicken Sausage,Chicken,Personal,134286
CUST03412,Farmhouse,Veg,Personal,134930
CUST22912,Cheese n Corn,Veg,Large,135229
CUST08626,Chicken Sausage,Chicken,Medium,136988
CUST16182,Paneer Makhani,Veg,Large,137441
CUST03337,Farmhouse,Veg,Large,137686
CUST09235,Pepper Barbecue Chicken,Chicken,Regular,137976
CUST22699,Paneer Makhani,Veg,Large,138149
CUST05242,Chicken Sausage,Chicken,Large,138774
CUST16356,Indi Tandoori Paneer,Veg,Regular,139008
CUST11674,Chicken Sausage,Chicken,Medium,139524
CUST14006,Veg Extravaganza,Veg,Medium,140632
CUST02417,Paneer Makhani,Veg,Regular,140774
CUST13442,Veg Extravaganza,Veg,Personal,140851
CUST06715,Chicken Sausage,Chicken,Medium,140922
CUST01835,Indi Tandoori Paneer,Veg,Large,141010
CUST15651,Veg Extravaganza,Veg,Personal,141038
CUST22334,Paneer Makhani,Veg,Medium,141309
CUST14620,Farmhouse,Veg,Medium,141527
CUST01930,Chicken Sausage,Chicken,Regular,142150
CUST17641,Cheese n Corn,Veg,Large,142784
CUST05834,Chicken Dominator,Chicken,Medium,143414
CUST18615,Paneer Makhani,Veg,Regular,143799
CUST04686,Farmhouse,Veg,Regular,143934
CUST21479,Chicken Sausage,Chicken,Personal,144145
CUST23749,Pepper Barbecue Chicken,Chicken,Personal,144342
CUST02136,Pepper Barbecue Chicken,Chicken,Regular,144456
CUST15813,Farmhouse,Veg,Large,144799
CUST14543,Farmhouse,Veg,Personal,144948
CUST18591,Pepper Barbecue Chicken,Chicken,Medium,145027
CUST06203,Pepper Barbecue Chicken,Chicken,Regular,145591
CUST08966,Chicken Dominator,Chicken,Large,145820
CUST10167,Indi Chicken Tikka,Chicken,Personal,145910
CUST14015,Chicken Dominator,Chicken,Personal,146156
CUST03675,Chicken Dominator,Chicken,Regular,146245
CUST17653,Cheese n Corn,Veg,Large,146910
CUST08397,Indi Chicken Tikka,Chicken,Medium,147299
CUST23579,Chicken Sausage,Chicken,Regular,148537
CUST16927,Margherita,Veg,Large,101019
CUST07254,Indi Tandoori Paneer,Veg,Large,101271
CUST11087,Pepper Barbecue Chicken,Chicken,Personal,101394
CUST05841,Indi Chicken Tikka,Chicken,Large,102177
CUST22725,Margherita,Veg,Personal,102215
CUST10598,Margherita,Veg,Regular,102718
CUST16093,Farmhouse,Veg,Large,103280
CUST03106,Veg Extravaganza,Veg,Personal,103419
CUST15535,Veg Extravaganza,Veg,Medium,103599
CUST19985,Chicken Sausage,Chicken,Regular,103686
CUST22148,Chicken Dominator,Chicken,Personal,104213
CUST16674,Paneer Makhani,Veg,Medium,104458
CUST02270,Pepper Barbecue Chicken,Chicken,Large,104663
CUST07756,Chicken Sausage,Chicken,Large,104971
CUST16758,Indi Tandoori Paneer,Veg,Large,105369
CUST01050,Chicken Sausage,Chicken,Personal,105384
CUST17843,Margherita,Veg,Regular,105660
CUST18786,Paneer Makhani,Veg,Large,105922
CUST22848,Pepper Barbecue Chicken,Chicken,Large,107109
CUST09633,Indi Chicken Tikka,Chicken,Medium,107576
CUST01838,Indi Chicken Tikka,Chicken,Regular,107613
CUST15536,Pepper Barbecue Chicken,Chicken,Medium,107866
CUST13342,Paneer Makhani,Veg,Regular,107973
CUST14032,Indi Chicken Tikka,Chicken,Personal,108728
CUST04072,Pepper Barbecue Chicken,Chicken,Large,109147
CUST05660,Cheese n Corn,Veg,Medium,109706
CUST16740,Chicken Sausage,Chicken,Medium,110296
CUST19532,Chicken Dominator,Chicken,Medium,110375
CUST23739,Veg Extravaganza,Veg,Personal,111014
CUST23427,Cheese n Corn,Veg,Personal,111712
CUST18245,Chicken Sausage,Chicken,Large,112612
CUST01456,Margherita,Veg,Large,112721
CUST03076,Margherita,Veg,Regular,112801
CUST09280,Margherita,Veg,Medium,113165
CUST13145,Pepper Barbecue Chicken,Chicken,Regular,114334
CUST06536,Indi Tandoori Paneer,Veg,Regular,115455
CUST02849,Veg Extravaganza,Veg,Large,115765
CUST05643,Margherita,Veg,Medium,116266
CUST18638,Farmhouse,Veg,Large,116580
CUST03092,Chicken Sausage,Chicken,Medium,117307
CUST02862,Chicken Dominator,Chicken,Personal,117619
CUST03831,Cheese n Corn,Veg,Personal,118179
CUST02540,Paneer Makhani,Veg,Regular,119188
CUST06186,Margherita,Veg,Large,119326
CUST16908,Indi Chicken Tikka,Chicken,Personal,120515
CUST05707,Chicken Sausage,Chicken,Regular,121185
CUST01119,Cheese n Corn,Veg,Regular,121294
CUST24152,Pepper Barbecue Chicken,Chicken,Medium,121670
CUST13810,Indi Tandoori Paneer,Veg,Large,122210
CUST14549,Indi Tandoori Paneer,Veg,Personal,123253
CUST19681,Indi Tandoori Paneer,Veg,Personal,123287
CUST16338,Indi Tandoori Paneer,Veg,Medium,123488
CUST05297,Farmhouse,Veg,Regular,123496
CUST14899,Cheese n Corn,Veg,Regular,123758
CUST23513,Pepper Barbecue Chicken,Chicken,Large,123992
CUST04278,Chicken Dominator,Chicken,Medium,124036
CUST04066,Chicken Dominator,Chicken,Large,124238
CUST06498,Paneer Makhani,Veg,Medium,124950
CUST03200,Chicken Sausage,Chicken,Medium,124988
CUST07168,Indi Chicken Tikka,Chicken,Regular,127017
CUST05020,Margherita,Veg,Large,127133
CUST14850,Paneer Makhani,Veg,Regular,127594
CUST10867,Farmhouse,Veg,Regular,127953
CUST17088,Pepper Barbecue Chicken,Chicken,Regular,127999
CUST05023,Indi Chicken Tikka,Chicken,Regular,129626
CUST07355,Indi Chicken Tikka,Chicken,Medium,129902
CUST17492,Cheese n Corn,Veg,Medium,130332
CUST17296,Pepper Barbecue Chicken,Chicken,Regular,130400
CUST16647,Veg Extravaganza,Veg,Medium,131086
CUST07934,Chicken Sausage,Chicken,Personal,131892
CUST16896,Cheese n Corn,Veg,Regular,132553
CUST24289,Farmhouse,Veg,Regular,132968
CUST06575,Cheese n Corn,Veg,Large,134122
CUST20317,Veg Extravaganza,Veg,Personal,135343
CUST04210,Veg Extravaganza,Veg,Regular,135563
CUST16205,Chicken Dominator,Chicken,Personal,136616
CUST08601,Margherita,Veg,Medium,136634
CUST17274,Chicken Sausage,Chicken,Regular,136707
CUST17653,Chicken Sausage,Chicken,Large,137467
CUST11302,Indi Chicken Tikka,Chicken,Large,137515
CUST18969,Cheese n Corn,Veg,Medium,137676
CUST09582,Chicken Sausage,Chicken,Regular,137752
CUST14565,Chicken Sausage,Chicken,Personal,137776
CUST17178,Chicken Sausage,Chicken,Personal,138157
CUST04179,Margherita,Veg,Personal,138840
CUST08002,Indi Chicken Tikka,Chicken,Large,138926
CUST01289,Margherita,Veg,Regular,139362
CUST10050,Paneer Makhani,Veg,Personal,140123
CUST02415,Chicken Sausage,Chicken,Regular,140433
CUST22634,Cheese n Corn,Veg,Medium,140435
CUST18546,Indi Chicken Tikka,Chicken,Large,141752
CUST19137,Chicken Sausage,Chicken,Medium,141857
CUST08996,Farmhouse,Veg,Regular,141860
CUST04564,Veg Extravaganza,Veg,Large,141955
CUST21447,Indi Chicken Tikka,Chicken,Regular,142677
CUST15572,Margherita,Veg,Regular,142778
CUST04465,Chicken Sausage,Chicken,Medium,143270
CUST16774,Chicken Sausage,Chicken,Medium,143541
CUST10672,Chicken Sausage,Chicken,Personal,143865
CUST11694,Chicken Sausage,Chicken,Large,144143
CUST13584,Chicken Sausage,Chicken,Personal,145262
CUST04616,Margherita,Veg,Regular,145487
CUST05134,Indi Tandoori Paneer,Veg,Regular,145828
CUST17249,Paneer Makhani,Veg,Large,145875
CUST06253,Indi Chicken Tikka,Chicken,Personal,146400
CUST12583,Chicken Sausage,Chicken,Medium,146584
CUST09953,Veg Extravaganza,Veg,Large,146865
CUST09836,Chicken Dominator,Chicken,Regular,146999
CUST21126,Margherita,Veg,Medium,147096
CUST07608,Farmhouse,Veg,Regular,147841
CUST16218,Paneer Makhani,Veg,Medium,148091
CUST19586,Cheese n Corn,Veg,Large,148675
CUST17817,Indi Chicken Tikka,Chicken,Personal,148814
CUST14763,Margherita,Veg,Regular,149869
CUST01548,Paneer Makhani,Veg,Personal,100161
CUST03498,Indi Chicken Tikka,Chicken,Personal,100198
CUST13264,Pepper Barbecue Chicken,Chicken,Personal,100840
CUST03436,Pepper Barbecue Chicken,Chicken,Personal,101881
CUST01825,Veg Extravaganza,Veg,Regular,102087
CUST17748,Cheese n Corn,Veg,Regular,102702
CUST07830,Margherita,Veg,Medium,103086
CUST01729,Pepper Barbecue Chicken,Chicken,Large,103300
CUST07406,Margherita,Veg,Regular,103361
CUST09721,Margherita,Veg,Personal,103677
CUST06621,Indi Tandoori Paneer,Veg,Medium,103836
